FID_1,Slope,Elevation,Curvature,Flow,Riverdist,Drianageden,Geology,Rainfall,SPI,TWI,CN,flood_label
3093,24.716982,387.439375,-0.1656,943.68375,114.370736,0.635798,3,1571.049512,0.379702,5.696135,77,1
3094,25.430453,501.74125,-0.0688,45.468125,441.006224,0.815682,3,1573.11195,0.127019,5.400509,77,1
3095,18.591548,553.929375,0.0008,41.1975,286.50009,0.648501,3,1575.345169,-0.944007,5.540586,77,1
3096,25.495492,498.040625,0.068,64.265625,325.307741,0.545902,3,1577.743825,-0.323232,5.214766,77,1
3097,21.283329,466.136875,-0.0536,27.876875,548.606455,0.820385,3,1580.291649,-0.527225,5.387784,77,1
3098,21.896867,479.846875,0.0096,216.80875,216.051531,1.047988,3,1582.957812,-0.983723,5.346083,77,1
3099,21.120975,462.088125,0.024,160.799375,201.272543,1.177274,3,1585.693513,-1.08829,5.336699,77,1
3100,16.576647,433.19,-0.1312,516.325625,111.646423,1.223641,3,1588.429409,-0.709687,6.031435,77,1
3101,15.625866,489.789375,0.0932,12.580625,338.835207,1.057036,3,1591.074635,-1.576626,5.53394,77,1
3102,20.337565,405.941875,-0.1596,905.055,107.313315,0.806561,3,1593.51796,0.403637,6.169039,77,1
3103,19.592251,508.306875,-0.1156,69.68375,438.785437,0.585912,3,1595.631583,0.429453,6.007051,77,1
3104,18.537853,621.740625,0.0816,17.26,769.781341,0.56842,3,1597.277518,-1.24712,5.346089,77,1
3105,26.0764,588.48,0.122,28.0125,451.420146,0.576753,3,1598.316179,-0.726785,4.993383,77,1
3106,26.101818,443.666875,-0.2004,469.454375,140.909285,0.798902,3,1598.616283,0.042159,5.494099,77,1
3107,20.529698,509.4225,0.0304,157.918125,273.849077,0.844436,3,1598.065023,-0.850191,5.479338,77,1
3108,18.236681,606.34375,0.1476,8.973125,331.913516,0.688101,3,1596.57728,-1.906293,5.280607,77,1
3109,23.783061,516.4975,0.0536,117.84,462.110917,0.737888,3,1594.102855,-0.585305,5.335415,77,1
3110,22.665487,398.14375,-0.1284,727.411875,236.165086,0.698031,3,1590.63094,-0.694602,5.600785,77,1
3111,10.498162,385.83125,-0.0528,838.11125,208.668076,0.607355,3,1586.191405,-2.02146,6.536957,77,1
3112,10.122182,456.5,-0.0196,49.104375,618.461569,0.732852,3,1580.85292,-2.413672,6.154771,77,1
3113,11.801557,481.2975,0.0116,38.819375,390.101142,0.625244,3,1574.718195,-2.53894,5.897642,77,1
3114,18.534028,470.6725,-0.0692,547.53,113.308185,0.673298,3,1567.916992,-1.216009,5.741717,77.336875,1
3115,20.255003,567.930625,0.1476,12.261875,413.118575,0.920223,3,1560.597675,-1.292162,5.259276,77,1
3116,20.614165,523.055,0.0464,24.94125,338.216173,1.044351,4,1552.918164,-0.658243,5.516701,77,1
3117,21.770572,446.894375,-0.1332,496.22875,131.870053,1.16829,4,1545.037159,-0.251533,5.715465,77,1
3118,18.9501,450.725625,0.002,200.424375,261.483244,1.245902,4,1537.106326,-0.635525,5.643805,77,1
3119,27.620221,461.92875,-0.1408,614.324375,135.040211,1.162888,3.99625,1529.263974,0.217907,5.423078,77,1
3120,25.61709,577.939375,0.2076,13.058125,303.255105,1.028086,3.00375,1521.630485,-0.93636,4.93754,77,1
3121,26.626483,487.511875,-0.1828,764.493125,135.561908,0.869495,3,1514.305581,0.225999,5.533927,77,1
3122,24.890266,514.059375,-0.1444,467.975,192.280913,0.671412,3,1507.367284,0.282209,5.680004,77,1
3123,25.419625,660.445625,-0.028,58.411875,545.050239,0.489927,3,1500.872312,0.190936,5.470335,77,1
3124,23.850763,822.838816,0.034469,17.921222,856.735334,0.295067,3,1494.878453,-0.040886,5.394784,83.947674,1
3125,2.817104,178.381232,0.003844,159.459459,94.099669,0.657378,3,1552.710339,-4.782447,7.514449,83.601471,1
3126,1.830689,183.830893,-0.000943,80.259205,496.473199,0.652462,3,1553.462451,-5.624545,8.471774,81.083125,1
3127,2.02068,187.355625,0.0044,336.189375,781.208864,0.697531,3,1553.887544,-5.311438,8.02853,79.2525,1
3128,1.999641,190.889375,0.0084,256.0525,562.791519,0.409967,3,1554.29202,-5.202744,8.153698,79.165625,1
3129,1.977906,193.993125,-0.0072,223.2275,286.010074,0.304853,3,1554.758988,-5.082757,8.247382,78.88,1
3130,2.217685,197.32125,-0.0048,245.474375,518.462508,0.490087,3,1555.293484,-5.246084,8.101053,78.89375,1
3131,2.186933,204.075,0,42.010625,502.186064,0.741564,3,1555.900352,-5.63427,7.890599,77.874375,1
3132,3.826881,216.1125,0.0092,182.994375,133.726066,0.960728,3,1556.584274,-4.635223,7.029437,77.083125,1
3133,4.825794,230.380625,-0.024,196.443125,280.955997,1.204631,3,1557.349874,-3.975933,6.973192,77,1
3134,6.239969,253.0975,-0.0048,136.19125,345.769926,1.369525,3,1558.201786,-3.328079,6.753434,77,1
3135,4.66567,269.108125,-0.0192,76.655625,197.399358,1.359319,3,1559.144738,-4.216803,6.888562,77,1
3136,4.181069,288.94875,0.0084,34.745625,123.388398,1.102095,3,1560.183607,-4.697909,6.742415,78.665,1
3137,13.342506,325.749375,-0.0304,962.93125,177.376034,0.935208,3,1561.32338,-1.802624,6.04199,77,1
3138,13.89941,384.48625,0.0004,145.315625,661.245479,0.64841,3,1562.569016,-1.846393,5.778278,77,1
3139,11.269095,409.904375,-0.05,62.806875,955.587457,0.327327,3,1563.925093,-1.818223,6.146492,77,1
3140,24.095786,490.181875,0.1868,13.995,533.604129,0.539177,3,1565.395211,-1.071008,4.96061,77,1
3141,25.057519,417.51375,-0.2012,840.384375,120.104418,0.625351,3,1566.981059,-0.153185,5.478436,77,1
3142,26.499365,517.4125,-0.0476,133.758125,390.051466,0.648706,3,1568.681087,-0.279878,5.212847,77,1
3143,20.923371,642.3725,0.0648,23.5975,656.602988,0.554959,3,1570.48876,-0.573539,5.457195,77,1
3144,25.567838,670.540625,0.1892,17.446875,547.870283,0.504688,3,1572.390431,-0.747306,5.008942,77,1
3145,26.194335,578.6525,-0.1084,90.08375,224.018739,0.615588,3,1574.362952,-0.576759,5.163394,77,1
3146,24.841849,515.97875,-0.076,293.8575,106.60443,0.869218,3,1576.371255,-0.571384,5.267073,77,1
3147,26.438842,550.908125,0.048,50.081875,281.539098,1.065901,3,1578.36622,-0.353989,5.12694,77,1
3148,22.716849,498.213125,-0.1064,440.470625,116.711543,1.047971,3,1580.283304,-0.414815,5.56538,77,1
3149,15.574584,541.880625,0.094,13.533125,429.127834,1.042579,3,1582.042314,-1.57471,5.511953,77,1
3150,16.21062,442.3625,-0.1772,711.875625,170.388635,0.836024,3,1583.548775,-0.481995,6.242938,77,1
3151,24.927862,534.708125,0.0652,37.921875,300.95648,0.563874,3,1584.697121,0.059787,5.424844,77,1
3152,20.751839,683.30875,0.108,11.550625,768.731743,0.48988,3,1585.375684,-0.986095,5.265124,77,1
3153,19.35455,652.920625,-0.0664,38.505,689.200324,0.579019,3,1585.473258,-0.342564,5.700502,77,1
3154,23.607922,566.620625,0.026,367.21375,209.488694,0.63915,3,1584.886664,-0.292164,5.516616,77,1
3155,23.405516,566.054375,-0.0612,91.495,269.144457,0.678362,3,1583.52859,0.041421,5.513817,77,1
3156,17.045169,632.97375,0.0128,44.4575,694.64847,0.527882,3,1581.334894,-0.953943,5.761666,77,1
3157,14.51311,605.54625,0.0492,60.55875,756.053095,0.546921,3,1578.270574,-2.33057,5.636728,77,1
3158,28.571093,546.719375,0.2388,36.155,338.657969,0.612032,3,1574.333726,-0.294499,5.042174,77,1
3159,20.159519,419.47625,-0.2932,1230.481875,157.161953,0.605356,3,1569.557067,-0.275785,5.981491,77,1
3160,22.329085,541.999375,-0.03,41.67,623.872215,0.615601,3,1564.006849,0.059146,5.588956,77,1
3161,25.027456,613.2475,0.0728,15.938125,640.595243,0.653124,3,1557.779265,-0.668096,5.062138,77,1
3162,19.9507,564.795625,-0.0496,149.453125,250.514623,0.659488,3,1550.994743,-0.660806,5.574503,77,1
3163,25.3854,598.79875,0.0532,336.193125,137.478379,0.973828,3,1543.790713,-0.380553,5.362343,77.034375,1
3164,25.250719,573.968125,-0.0708,24.740625,294.634896,1.023338,3,1536.313569,-0.052477,5.376878,77,1
3165,27.198776,537.919375,-0.0484,376.154375,151.938167,1.058533,4,1528.710642,0.061091,5.448299,77,1
3166,24.331474,576.450625,0.0404,17.19375,458.052039,1.192108,4,1521.122829,-0.783417,5.116756,77,1
3167,19.830676,468.64875,-0.1792,680.93375,137.651515,0.888979,4,1513.678475,-0.245441,5.924391,77,1
3168,27.275378,603.548125,0.0772,16.434375,323.230642,0.967927,4,1506.488854,-0.213612,5.116173,77,1
3169,20.425151,640.963125,0.028,40.17,421.787861,0.949772,3.06625,1499.645353,-0.871237,5.450916,77,1
3170,28.837389,560.315625,-0.1896,527.644375,141.569149,0.666763,3,1493.218328,0.204337,5.364034,77,1
3171,30.621231,662.309375,-0.0944,192.72875,224.196125,0.564414,3,1487.257405,0.514407,5.302706,77,1
3172,21.978288,871.48631,0.134214,16.772816,650.314999,0.392136,3,1481.694527,-0.777513,5.265204,77,1
3173,20.669642,991.985423,0.30854,4.608815,985.154739,0.205856,3,1473.867457,-1.612793,4.841061,79.958696,1
3174,2.157419,179.595483,-0.001376,1895400.708,42.52569,0.725649,3,1551.398258,-3.696307,9.310076,79.29,1
3175,2.138603,184.856875,-0.0052,85.05375,270.371355,0.776224,3,1551.353708,-5.083983,8.389555,79.07875,1
3176,1.833388,189.916875,0.0032,20.065625,559.178966,0.766214,3,1551.643049,-5.917891,8.022172,79.31125,1
3177,1.838855,193.084375,0.002,35.790625,701.21596,0.644546,3,1551.981822,-6.214327,8.052722,79.04125,1
3178,2.088526,197.40875,0.0044,189.9075,681.107257,0.515136,3,1552.374351,-5.5359,7.998848,78.945,1
3179,2.15752,202.835625,-0.012,84.07875,770.593658,0.422036,3,1552.824646,-5.260391,7.989955,78.911875,1
3180,3.167138,211.793125,-0.0096,173.291875,739.281409,0.60006,3,1553.336407,-4.651389,7.532604,77.01875,1
3181,4.842576,235.516875,-0.0036,33.536875,360.689707,0.688326,3,1553.913013,-4.160979,6.673634,77,1
3182,6.443875,266.1925,0.0236,225.1375,106.761408,0.829136,3,1554.557538,-3.473386,6.492955,77.543125,1
3183,7.725649,304.708125,-0.0008,122.91375,327.926682,1.090272,3,1555.272755,-2.813099,6.432923,77,1
3184,10.902674,335.850625,0.0396,37.34125,476.440966,1.341335,3,1556.061125,-2.49941,5.881688,77,1
3185,11.715864,336.230625,-0.0228,26.823125,163.678763,1.170907,3,1556.924731,-2.803809,5.962764,78.855,1
3186,16.646128,371.835625,-0.0036,816.31375,177.740937,0.903864,3,1557.865171,-1.348032,5.859569,77,1
3187,17.562567,442.969375,0.002,49.5075,653.455562,0.704558,3,1558.883298,-1.333613,5.520853,77,1
3188,15.435195,467.4975,-0.066,59.086875,918.450917,0.415507,3,1559.978844,-0.973736,5.994928,77,1
3189,23.145047,564.1725,0.1912,8.699375,499.49141,0.53318,3,1561.149824,-1.00971,5.046044,77,1
3190,28.161059,480.67,-0.2024,665.680625,118.94989,0.658881,3,1562.391719,0.94251,5.73679,77,1
3191,28.314142,624.051875,0.2108,21.09125,447.868745,0.671834,3,1563.696385,-0.60665,4.874748,77,1
3192,20.676588,696.05625,-0.0656,67.13875,703.047667,0.598183,3,1565.050716,-0.072217,5.774359,77,1
3193,21.547522,754.563125,0.1696,12.026875,345.025433,0.345351,3,1566.435091,-1.373819,5.098902,77,1
3194,21.652786,640.085625,-0.156,143.224375,118.270072,0.446941,3,1567.821746,-0.195633,5.847534,77,1
3195,23.494705,648.145,0.0336,57.834375,407.193994,0.723975,3,1569.173206,-1.291967,5.087237,77,1
3196,22.518751,637.50125,0.1024,68.0575,457.216628,0.917838,3,1570.441062,-1.15438,5.246246,77,1
3197,24.59529,566.319375,-0.1956,384.588125,119.546434,0.761667,3,1571.565345,-0.030814,5.62129,77,1
3198,23.837045,638.084375,0.0224,15.9575,439.559595,0.996628,3,1572.474837,-0.704774,5.225301,77,1
3199,21.154644,544.005625,-0.0028,42.2725,258.111235,0.854138,3,1573.088521,-0.420269,5.652425,77,1
3200,22.266641,551.77125,-0.2024,598.68625,218.815733,0.616138,3,1573.318357,0.33817,5.930767,77,1
3201,19.930874,712.2125,-0.0036,77.015,710.875433,0.611365,3,1573.073374,-0.702235,5.488551,77,1
3202,18.524035,750.104375,0.0732,22.731875,686.378568,0.576653,3,1572.264879,-1.005115,5.533172,77,1
3203,25.528425,652.78375,-0.0884,260.2825,197.500427,0.599512,3,1570.812447,0.143594,5.443982,77,1
3204,25.692623,682.991875,0.0608,26.074375,283.191833,0.573347,3,1568.650156,-0.013316,5.274148,77,1
3205,24.113627,761.83625,0.0788,15.49875,766.37767,0.447639,3,1565.732487,-0.225476,5.279729,77,1
3206,21.106178,706.558125,0.044,20.58125,816.48694,0.39611,3,1562.039268,-0.356394,5.483691,77,1
3207,28.211739,605.308125,0.2844,41.559375,326.338939,0.556911,3,1557.579092,-0.52297,4.972029,77,1
3208,23.932697,482.57125,-0.1968,1095.666875,159.913182,0.596383,3,1552.390768,0.253553,5.889361,77,1
3209,22.10916,641.7575,0.0544,72.30375,628.116247,0.530419,3,1546.542579,-0.645372,5.365766,77,1
3210,22.838583,752.199375,0.0848,18.100625,800.988878,0.59387,3,1540.129317,-1.044011,5.10681,77,1
3211,22.958443,689.9225,0.0176,95.938125,334.188948,0.639233,2.981875,1533.26734,-0.459475,5.403511,77.12375,1
3212,25.215493,666.83125,-0.154,268.2875,130.587979,0.974436,2.7175,1526.088117,0.161523,5.558662,78.2375,1
3213,29.544607,719.229375,0.2196,13.144375,290.213867,1.089187,2.383706,1518.730848,-0.412751,4.910005,77,1
3214,31.083715,627.553125,-0.2008,310.286875,165.420387,0.935056,2,1511.334954,0.58373,5.321663,77,1
3215,26.090466,706.72875,0.0756,22.990625,511.972926,1.107953,4,1504.033026,-0.557598,5.183854,77,1
3216,24.486629,549.0275,-0.14,456.10125,170.019316,0.819151,4,1496.944929,-0.280666,5.509617,77,1
3217,27.153735,567.1075,-0.1036,151.469375,307.420999,0.684918,4,1490.173346,0.031814,5.312268,77,1
3218,25.214973,732.504375,0.1224,13.70125,672.695409,0.953602,3.956875,1483.801029,-0.266099,5.211343,77,1
3219,26.24163,726.22,-0.0572,77.38375,383.929709,0.657039,3.011875,1477.889716,-0.14813,5.289896,77,1
3220,29.417243,665.0375,-0.0236,337.85625,126.605781,0.570816,3,1472.480463,-0.122287,5.195356,77,1
3221,32.796822,799.4275,-0.2648,144.76375,540.783573,0.438834,3,1467.595205,1.356039,5.597031,77,1
3222,24.744118,1031.125332,0.083259,21.861367,1012.325875,0.164297,3,1463.067169,-0.404276,5.183939,77,1
3223,22.58865,1149.725806,1.208889,4.5,1272.845022,0,3,1458.182999,-2.262903,4.559307,79,1
3224,1.779529,179.87234,0.032821,2627593.308,91.399398,0.790762,3,1549.79947,-2.267243,9.551814,79.307023,1
3225,2.596009,183.742725,-0.002987,478352.5307,85.020173,0.877993,3,1549.098924,-4.127651,8.40919,79.11625,1
3226,2.185845,188.86625,-0.006,1042.419375,145.741945,0.939673,3,1549.26512,-4.693384,8.269962,79.6525,1
3227,2.29654,194.20875,-0.0048,937.42,301.535707,0.776096,3,1549.523694,-4.826034,8.02085,78.953125,1
3228,2.307132,200.50875,-0.0048,919.778125,387.741187,0.578971,3,1549.826064,-5.138526,7.880479,78.44375,1
3229,2.838294,210.583125,0.0048,828.265,420.55306,0.529385,3,1550.175092,-4.980382,7.575364,77.12375,1
3230,4.09846,226.285,0.0032,118.715,528.919279,0.687617,3,1550.573192,-4.724182,6.984947,77,1
3231,4.988091,249.405,-0.0104,100.858125,549.610495,0.96245,3,1551.022294,-3.924625,6.914038,77,1
3232,6.22383,290.500625,-0.0056,52.919375,338.741979,1.008248,3,1551.523796,-3.364808,6.547516,77,1
3233,7.363993,335.849375,0.0152,164.768125,110.5906,1.019936,3,1552.078521,-3.356887,6.21823,77,1
3234,8.14619,381.09875,-0.0324,104.8325,283.588639,1.330865,3,1552.686622,-2.960403,6.49003,77,1
3235,14.254505,427.490625,0.0932,16.73375,326.292868,1.268373,3,1553.347473,-2.250586,5.613817,78.685,1
3236,17.80563,396.838125,-0.2144,805.8825,121.497826,1.042343,3,1554.059462,-0.589748,6.040874,77.006875,1
3237,25.365673,530.725625,0.0024,23.81125,455.882458,0.741773,3,1554.819734,-0.528938,5.109336,77.061875,1
3238,22.581708,624.976875,0.0812,15.37875,721.410265,0.641285,3,1555.62377,-0.895834,5.36016,77,1
3239,21.151498,616.4925,0.0116,27.42625,422.983337,0.609708,3,1556.464866,-0.731601,5.434444,77,1
3240,25.892661,523.155625,-0.1644,653.979375,99.530742,0.638869,3,1557.333428,0.053474,5.508246,77,1
3241,22.540403,610.25375,-0.0656,142.03,279.818745,0.677697,3,1558.2161,0.192147,5.662681,77,1
3242,26.423062,752.41125,0.0284,16.529375,533.804375,0.628316,3,1559.094772,-0.592736,5.037556,77,1
3243,26.822996,842.613125,0.1704,12.035625,290.70269,0.353991,3,1559.945488,-0.971917,4.972082,77,1
3244,26.785654,819.3125,0.0188,52.95,342.501364,0.319207,3,1560.737349,0.20175,5.517805,77,1
3245,28.217602,809.7575,0.1116,25.364375,702.561015,0.52019,3,1561.431604,-0.237889,5.097382,77,1
3246,20.762649,708.24625,-0.1344,112.445,554.704863,0.641642,3,1561.981005,-0.167691,5.775271,77,1
3247,30.602487,690.745625,-0.028,170.978125,131.040742,0.57947,3,1562.32974,0.087185,5.209485,77,1
3248,22.045798,793.77375,0.2396,8.818125,389.118498,0.875077,3,1562.414061,-1.066139,5.127506,77,1
3249,20.791225,679.239375,0.0512,51.82,309.594171,0.873697,3,1562.16382,-0.133409,5.73154,77,1
3250,26.716947,663.185,-0.022,309.45375,182.463607,0.642575,3,1561.504961,0.420997,5.489418,77,1
3251,25.329061,785.908125,0.0176,33.79875,541.912864,0.651112,3,1560.363035,0.581503,5.595738,77,1
3252,25.013023,864.425625,0.1024,22.855,601.034197,0.753275,3,1558.667527,-0.348401,5.157237,77,1
3253,22.609649,771.940625,-0.1364,55.780625,289.396917,0.662645,3,1556.356784,0.55608,5.926766,77,1
3254,22.808661,783.671875,-0.144,143.401875,196.993614,0.554442,3,1553.38316,0.70424,5.969574,77,1
3255,18.060667,854.449375,0.1376,15.151875,685.689868,0.440028,3,1549.717906,-1.260317,5.429551,77,1
3256,22.383209,736.87875,-0.0756,137.6525,836.355995,0.365617,3,1545.355321,0.548928,5.998779,77,1
3257,34.505537,613.35375,-0.2936,209.6925,383.797648,0.520331,2.898125,1540.315643,0.858603,5.261407,77,1
3258,29.188883,540.545625,-0.2304,794.065625,125.304513,0.605752,2.614375,1534.646292,0.460485,5.509049,77,1
3259,29.420108,716.906875,0.1172,15.27875,522.768577,0.586305,2.429375,1528.421173,-0.195394,4.998589,77,1
3260,26.730803,841.24375,0.0468,19.434375,822.656282,0.557827,2.225625,1521.737963,-0.144935,5.160529,77,1
3261,24.709122,793.541875,-0.0124,108.379375,429.501112,0.543764,2.024375,1514.713505,-0.003972,5.443679,77.116875,1
3262,27.194604,778.596875,-0.2056,154.4625,123.69038,0.850212,2,1507.477734,0.915895,5.660449,78.0725,1
3263,30.556842,854.964375,0.116,18.941875,329.280395,1.117083,2,1500.166628,-0.073303,4.923458,77,1
3264,32.11382,738.874375,-0.1988,227.551875,108.44006,0.95827,2,1492.91495,1.100908,5.499992,77,1
3265,24.855695,862.234375,0.2536,9.22,390.497698,1.069276,4,1485.849378,-0.651146,5.065668,77,1
3266,29.296078,685.748125,-0.1424,203.57375,219.361448,0.888422,4,1479.082734,0.708276,5.554921,77,1
3267,29.150463,698.561875,0.0716,168.12375,241.592696,0.591784,3.56875,1472.709648,-0.2636,4.969379,77,1
3268,28.548079,795.279375,-0.1832,59.023125,682.505252,0.724144,3,1466.803958,0.589885,5.470883,77,1
3269,30.862275,879.04,0.1464,30.7,431.803379,0.517361,3,1461.417791,-0.235905,4.848036,77,1
3270,33.567987,844.021875,-0.1848,98.79875,117.817468,0.450757,3,1456.58217,0.466581,5.12839,77,1
3271,31.444968,968.19125,0.0936,30.12125,504.856945,0.383994,3,1452.308813,-0.013742,4.870461,77,1
3272,30.432805,1063.96,-0.3084,55.745625,999.508331,0.16628,3,1448.592766,1.210825,5.587254,77,1
3273,28.775203,1236.222581,0.585831,5.128527,1322.000607,0,3,1443.881467,-0.757236,4.520056,81.536853,1
3274,2.78751,183.619417,-0.024151,588966.4151,76.240417,0.92959,3,1546.754406,-3.058059,8.511529,80.3275,1
3275,2.231237,192.379375,0.0196,23.02875,257.457439,1.098568,3,1546.758912,-5.561216,7.819034,78.92125,1
3276,2.24969,196.571875,-0.0036,55.664375,159.446385,1.250988,3,1546.923915,-5.091224,7.851272,79.4475,1
3277,2.446797,204.333125,-0.012,46.9925,133.348697,1.034707,3,1547.121711,-4.767789,7.739859,77.3425,1
3278,3.459906,218.75875,0.0184,227.46625,122.408673,0.992879,3,1547.353912,-5.078123,7.010377,77.025,1
3279,3.748097,238.14,-0.0104,857.65375,123.722102,0.961497,3,1547.621555,-3.992889,7.228663,77,1
3280,4.459424,262.351875,-0.0272,545.063125,207.270251,1.096292,3,1547.925026,-3.859468,7.056403,77,1
3281,8.29054,299.475625,-0.0212,122.805625,246.568989,1.233848,3,1548.263992,-3.219186,6.16468,77,1
3282,15.01308,370.085625,-0.0352,502.63875,149.690317,1.185199,3,1548.637274,-1.740745,5.680591,77,1
3283,17.318814,443.455,0.062,86.273125,138.14068,1.250332,3,1549.042751,-1.73387,5.454656,77,1
3284,21.820404,514.808125,0.0928,39.286875,153.12939,1.318875,3,1549.477181,-1.018926,5.258786,77.04,1
3285,28.630003,494.1,-0.0436,428.31625,197.836047,1.040419,3,1549.935971,-0.258582,5.157284,77.061875,1
3286,28.599576,542.455625,-0.1212,591.851875,143.493336,0.799944,3,1550.412902,0.21567,5.263662,77.0275,1
3287,19.573085,682.295625,0.094,61.719375,329.406009,0.636247,3,1550.899737,-0.943238,5.488848,77,1
3288,19.015837,718.655625,0.0832,13.7325,548.312797,0.754271,3,1551.385754,-1.320638,5.332718,77,1
3289,23.97577,655.624375,0.1,56.75375,351.212662,0.744561,3,1551.857157,-0.629183,5.244215,77,1
3290,29.075457,596.224375,-0.1748,373.415,100.656618,0.721259,3,1552.296419,0.20354,5.419811,77,1
3291,26.349672,753.079375,-0.05,89.3775,431.491521,0.593708,3,1552.681557,0.269707,5.683506,77,1
3292,21.666551,907.735032,0.012206,18.431659,676.079343,0.420135,3,1553.038329,-0.240039,5.53978,77,1
3293,20.238699,961.567376,0.096065,12.235294,673.874791,0.174006,3,1554.648317,-0.933396,5.382181,77,1
3294,22.296186,930.097495,0.060599,15.964578,973.974367,0.205435,3,1553.504948,0.015952,5.526466,77,1
3295,23.007788,848.975625,-0.0888,35.7,666.578364,0.394777,3,1553.046316,-0.232813,5.554096,77,1
3296,24.8656,828.135625,-0.166,93.270625,192.6792,0.432774,3,1552.630243,0.504656,5.782517,77,1
3297,24.85226,884.074375,0.1036,11.43125,288.075262,0.632835,3,1551.904643,-0.373694,5.152523,77,1
3298,21.8491,781.343125,-0.0412,86.74875,414.938838,0.73681,3,1550.808167,0.392847,5.940083,77,1
3299,20.924825,757.323125,-0.132,168.65125,124.399743,0.573324,3,1549.278042,0.558129,6.05922,77,1
3300,20.006812,883.1325,-0.0184,56.679375,134.94288,0.512023,3,1547.2532,0.0239,5.9316,77,1
3301,24.378409,1001.133737,0.058767,13.370643,189.822841,0.662671,3,1545.122047,-0.506612,5.166128,77,1
3302,27.152727,951.455074,0.079844,15.732943,262.477218,0.596076,3,1541.710085,0.23885,5.239944,77,1
3303,24.1773,917.029375,-0.0092,73.45375,174.70852,0.460544,2.99,1537.707545,0.175538,5.557786,77,1
3304,21.398061,911.089375,-0.0636,49.96,622.956442,0.342372,2.73125,1533.267077,-0.106698,5.721594,77,1
3305,20.227225,846.833125,0.0804,34.500625,931.65009,0.300901,2.381875,1528.193821,-0.402371,5.563724,77,1
3306,19.182415,766.190625,0.1096,136.32875,546.698697,0.47015,2.023125,1522.520583,-0.943248,5.530573,77,1
3307,26.836738,625.499375,-0.1692,628.823125,127.546056,0.584782,2,1516.305449,0.296374,5.590794,77,1
3308,30.290074,785.355,0.0336,20.885,361.918261,0.581559,2,1509.63094,0.10051,5.099575,77,1
3309,26.739066,986.47,0.2936,9.48375,702.177438,0.618087,2,1502.601258,-0.482882,4.933709,77,1
3310,27.172512,940.2225,-0.0528,59.07,498.279166,0.480851,2,1495.337703,0.060331,5.313224,77.103125,1
3311,31.626913,932.786875,-0.206,96.59625,128.811794,0.695325,2,1487.972632,0.988321,5.416649,77.04125,1
3312,28.796644,1037.225,0.1092,14.113125,286.045094,0.895278,2,1480.642412,-0.243624,4.986793,77,1
3313,31.671797,912.3,-0.0804,146.56,145.141224,0.864932,2,1473.480159,0.307451,5.161893,77,1
3314,29.292915,975.35375,0.19,11.36875,306.818303,0.993816,3.936575,1466.608865,-0.382705,4.925382,77,1
3315,31.887281,848.68375,0.0344,83.6575,218.089495,0.82513,3.595625,1460.135667,0.080331,4.993953,77,1
3316,30.438705,807.906875,-0.048,162.429375,250.147262,0.559383,3.0475,1454.147618,0.58351,5.229671,77,1
3317,29.853294,971.141907,0.233368,15.665444,674.123494,0.553173,3,1449.580215,0.218416,5.107,77,1
3318,34.439868,1088.697495,0.347717,9.375,334.551362,0.335372,3,1445.784694,-0.547885,4.48394,77,1
3319,35.412146,1062.658228,-0.08,30.558036,144.88254,0.319442,3,1441.054959,0.977005,5.140099,77,1
3320,29.82223,1122.327113,0.249396,12.108672,557.107434,0.294703,3,1439.635422,0.050543,4.854872,77,1
3321,30.804859,1148.822989,0.351632,8.74023,1018.38294,0.152044,3,1438.841974,0.055166,4.725795,77,1
3322,25.000772,1249.317073,1.342439,1.292683,1329.296012,0,3,1438.329477,-3.355382,4.020774,79.375783,1
3323,3.528082,186.009862,-0.025021,100.366255,80.557452,0.9336,3,1544.341646,-4.421199,7.290517,79.744375,1
3324,2.292025,192.109375,-0.0008,78.35875,141.577924,1.144225,3,1544.13115,-4.921668,8.033956,78.7575,1
3325,2.498093,198.286875,0.0052,109.91,315.260691,1.322897,3,1544.190426,-5.214209,7.575386,79.125625,1
3326,2.45231,205.383125,-0.0068,297.89125,287.770858,1.345565,3,1544.27063,-4.983774,7.742165,77.7875,1
3327,3.591658,221.031875,-0.0028,166.174375,310.265437,1.250998,3,1544.372058,-4.507649,7.165349,77,1
3328,6.874338,251.859375,-0.0052,70.91625,186.280206,1.095253,3,1544.494311,-3.43311,6.436766,77,1
3329,21.421266,328.631875,0.0212,259.23375,136.623609,0.994699,3,1544.636185,-0.826793,5.293666,77,1
3330,21.288769,384.975,0.014,608.0525,205.672707,1.101273,3,1544.795565,0.212341,5.898805,77,1
3331,23.156529,429.349375,0.0244,148.949375,235.237002,1.287873,3,1544.969302,-0.618454,5.262917,77,1
3332,25.559285,485.518125,-0.1304,491.029375,115.819231,1.161022,3,1545.153049,0.02242,5.372101,77,1
3333,25.968349,583.639375,-0.114,46.62125,122.092149,1.249311,3,1545.341065,-0.24461,5.267475,78.135,1
3334,28.46276,670.455625,0.0604,22.9025,331.60192,1.227966,3,1545.525998,0.008098,5.096696,77,1
3335,30.335001,654.61875,0.1508,16.39125,285.390217,0.882846,3,1545.698577,-0.389291,4.780866,77,1
3336,23.015035,628.2475,-0.1484,531.905,113.39813,0.616601,3,1545.84729,-0.136506,5.646389,77,1
3337,25.774865,765.65625,0.0768,16.563125,484.068123,0.778182,3,1545.95795,-0.349596,5.22527,77,1
